"Date Updated","Time","Date","URL","MarketName","Bookmaker","moneyline_home","moneyline_away","moneyline_draw"
"2021-10-16T07:28:48Z","08:30:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","coral","9.5","1.3","5.0"
"2021-10-16T07:28:24Z","08:30:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","unibet","9.0","1.3","5.25"
"2021-10-16T07:28:47Z","08:30:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sugarhouse","9.0","1.3","5.25"
"2021-10-16T07:28:47Z","08:30:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","twinspires","9.0","1.3","5.25"
"2021-10-16T07:28:47Z","08:30:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","barstool","9.0","1.3","5.25"
"2021-10-16T07:29:20Z","08:30:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","intertops","8.5","1.28","5.0"
"2021-10-16T07:28:24Z","08:30:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","tab","9.0","1.3","5.0"
"2021-10-16T07:28:24Z","08:30:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","playup","9.4","1.27","5.3"
"2021-10-16T07:27:44Z","08:30:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","gtbets","12.32","1.25","5.65"
"2021-10-16T07:27:11Z","08:30:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betfair","11.0","1.34","5.7"
"2021-10-16T07:28:57Z","08:30:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betus","9.0","1.36","5.0"
"2021-10-16T07:29:39Z","08:30:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","skybet","9.5","1.25","5.25"
"2021-10-16T07:28:38Z","08:30:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","matchbook","9.8","1.35","5.5"
"2021-10-16T07:27:12Z","08:31:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sportsbet","9.5","1.3","5.0"
"2021-10-16T07:27:45Z","08:31:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","bovada","8.75","1.31","5.25"
"2021-10-16T07:27:19Z","08:31:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","onexbet","12.5","1.3","5.9"
"2021-10-16T07:28:38Z","08:31:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betclic","8.7","1.31","5.3"
"2021-10-16T07:27:19Z","08:31:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","paddypower","9.0","1.25","5.0"
"2021-10-16T07:29:08Z","08:31:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","marathonbet","11.75","1.31","5.65"
"2021-10-16T07:28:38Z","08:31:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","wynnbet","9.0","1.3","5.2"
"2021-10-16T07:28:38Z","08:31:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","draftkings","9.0","1.3","5.75"
"2021-10-16T07:24:59Z","08:31:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","williamhill","10.0","1.29","5.0"
"2021-10-16T07:28:36Z","08:31:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","pinnacle","9.65","1.34","5.53"
"2021-10-16T07:28:47Z","08:31:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betrivers","9.0","1.3","5.25"
"2021-10-16T07:28:25Z","08:31:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","ladbrokes","9.0","1.29","4.75"
"2021-10-16T07:27:18Z","08:31:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","neds","9.0","1.29","4.75"
"2021-10-16T07:29:11Z","08:31:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sport888","8.5","1.27","5.1"
"2021-10-16T07:28:48Z","08:31:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","coral","9.5","1.3","5.0"
"2021-10-16T07:28:24Z","08:31:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","unibet","9.0","1.3","5.25"
"2021-10-16T07:28:47Z","08:31:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sugarhouse","9.0","1.3","5.25"
"2021-10-16T07:28:47Z","08:31:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","twinspires","9.0","1.3","5.25"
"2021-10-16T07:28:47Z","08:31:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","barstool","9.0","1.3","5.25"
"2021-10-16T07:29:20Z","08:31:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","intertops","8.5","1.28","5.0"
"2021-10-16T07:28:24Z","08:31:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","tab","9.0","1.3","5.0"
"2021-10-16T07:28:24Z","08:31:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","playup","9.4","1.27","5.3"
"2021-10-16T07:27:44Z","08:31:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","gtbets","12.32","1.25","5.65"
"2021-10-16T07:27:11Z","08:31:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betfair","11.0","1.34","5.7"
"2021-10-16T07:28:57Z","08:31:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betus","9.0","1.36","5.0"
"2021-10-16T07:29:39Z","08:31:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","skybet","9.5","1.25","5.25"
"2021-10-16T07:28:38Z","08:31:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","matchbook","9.8","1.35","5.5"
"2021-10-16T07:31:33Z","08:32:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sportsbet","9.5","1.3","5.0"
"2021-10-16T07:32:02Z","08:32:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","bovada","8.75","1.31","5.25"
"2021-10-16T07:31:43Z","08:32:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","onexbet","11.5","1.32","5.7"
"2021-10-16T07:31:54Z","08:32:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betclic","8.7","1.31","5.3"
"2021-10-16T07:31:35Z","08:32:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","paddypower","9.0","1.25","5.0"
"2021-10-16T07:29:08Z","08:32:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","marathonbet","11.75","1.31","5.65"
"2021-10-16T07:31:54Z","08:32:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","wynnbet","9.0","1.3","5.2"
"2021-10-16T07:31:55Z","08:32:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","draftkings","9.0","1.3","5.75"
"2021-10-16T07:24:59Z","08:32:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","williamhill","10.0","1.29","5.0"
"2021-10-16T07:31:51Z","08:32:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","pinnacle","9.65","1.34","5.53"
"2021-10-16T07:32:04Z","08:32:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betrivers","9.0","1.3","5.25"
"2021-10-16T07:28:25Z","08:32:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","ladbrokes","9.0","1.29","4.75"
"2021-10-16T07:31:34Z","08:32:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","neds","9.0","1.29","4.75"
"2021-10-16T07:29:11Z","08:32:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sport888","8.5","1.27","5.1"
"2021-10-16T07:32:05Z","08:32:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","coral","9.5","1.3","5.0"
"2021-10-16T07:28:24Z","08:32:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","unibet","9.0","1.3","5.25"
"2021-10-16T07:32:05Z","08:32:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sugarhouse","9.0","1.3","5.25"
"2021-10-16T07:32:05Z","08:32:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","twinspires","9.0","1.3","5.25"
"2021-10-16T07:32:05Z","08:32:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","barstool","9.0","1.3","5.25"
"2021-10-16T07:29:20Z","08:32:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","intertops","8.5","1.28","5.0"
"2021-10-16T07:28:24Z","08:32:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","tab","9.0","1.3","5.0"
"2021-10-16T07:28:24Z","08:32:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","playup","9.4","1.27","5.3"
"2021-10-16T07:32:02Z","08:32:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","gtbets","12.32","1.25","5.65"
"2021-10-16T07:31:33Z","08:32:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betfair","11.0","1.34","5.7"
"2021-10-16T07:32:19Z","08:32:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betus","9.0","1.36","5.0"
"2021-10-16T07:29:39Z","08:32:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","skybet","9.5","1.25","5.25"
"2021-10-16T07:31:55Z","08:32:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","matchbook","9.8","1.35","5.5"
"2021-10-16T07:31:33Z","08:33:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sportsbet","9.5","1.3","5.0"
"2021-10-16T07:32:02Z","08:33:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","bovada","8.75","1.31","5.25"
"2021-10-16T07:31:43Z","08:33:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","onexbet","11.5","1.32","5.7"
"2021-10-16T07:31:54Z","08:33:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betclic","8.7","1.31","5.3"
"2021-10-16T07:31:35Z","08:33:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","paddypower","9.0","1.25","5.0"
"2021-10-16T07:29:08Z","08:33:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","marathonbet","11.75","1.31","5.65"
"2021-10-16T07:31:54Z","08:33:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","wynnbet","9.0","1.3","5.2"
"2021-10-16T07:31:55Z","08:33:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","draftkings","9.0","1.3","5.75"
"2021-10-16T07:24:59Z","08:33:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","williamhill","10.0","1.29","5.0"
"2021-10-16T07:31:51Z","08:33:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","pinnacle","9.65","1.34","5.53"
"2021-10-16T07:32:04Z","08:33:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betrivers","9.0","1.3","5.25"
"2021-10-16T07:32:40Z","08:33:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","ladbrokes","9.0","1.29","4.75"
"2021-10-16T07:31:34Z","08:33:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","neds","9.0","1.29","4.75"
"2021-10-16T07:29:11Z","08:33:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sport888","8.5","1.27","5.1"
"2021-10-16T07:32:05Z","08:33:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","coral","9.5","1.3","5.0"
"2021-10-16T07:32:36Z","08:33:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","unibet","9.0","1.3","5.25"
"2021-10-16T07:32:05Z","08:33:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sugarhouse","9.0","1.3","5.25"
"2021-10-16T07:32:05Z","08:33:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","twinspires","9.0","1.3","5.25"
"2021-10-16T07:32:05Z","08:33:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","barstool","9.0","1.3","5.25"
"2021-10-16T07:29:20Z","08:33:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","intertops","8.5","1.28","5.0"
"2021-10-16T07:32:36Z","08:33:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","tab","9.0","1.3","5.0"
"2021-10-16T07:32:37Z","08:33:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","playup","9.4","1.27","5.3"
"2021-10-16T07:32:02Z","08:33:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","gtbets","12.32","1.25","5.65"
"2021-10-16T07:31:33Z","08:33:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betfair","11.0","1.34","5.7"
"2021-10-16T07:32:19Z","08:33:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betus","9.0","1.36","5.0"
"2021-10-16T07:29:39Z","08:33:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","skybet","9.5","1.25","5.25"
"2021-10-16T07:31:55Z","08:33:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","matchbook","9.8","1.35","5.5"
"2021-10-16T07:31:33Z","08:34:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sportsbet","9.5","1.3","5.0"
"2021-10-16T07:32:02Z","08:34:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","bovada","8.75","1.31","5.25"
"2021-10-16T07:31:43Z","08:34:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","onexbet","11.5","1.32","5.7"
"2021-10-16T07:31:54Z","08:34:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betclic","8.7","1.31","5.3"
"2021-10-16T07:31:35Z","08:34:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","paddypower","9.0","1.25","5.0"
"2021-10-16T07:33:31Z","08:34:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","marathonbet","11.75","1.31","5.65"
"2021-10-16T07:31:54Z","08:34:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","wynnbet","9.0","1.3","5.2"
"2021-10-16T07:31:55Z","08:34:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","draftkings","9.0","1.3","5.75"
"2021-10-16T07:33:40Z","08:34:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","williamhill","10.0","1.29","5.0"
"2021-10-16T07:31:51Z","08:34:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","pinnacle","9.65","1.34","5.53"
"2021-10-16T07:32:04Z","08:34:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betrivers","9.0","1.3","5.25"
"2021-10-16T07:32:40Z","08:34:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","ladbrokes","9.0","1.29","4.75"
"2021-10-16T07:31:34Z","08:34:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","neds","9.0","1.29","4.75"
"2021-10-16T07:33:32Z","08:34:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sport888","8.5","1.27","5.1"
"2021-10-16T07:32:05Z","08:34:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","coral","9.5","1.3","5.0"
"2021-10-16T07:32:36Z","08:34:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","unibet","9.0","1.3","5.25"
"2021-10-16T07:32:05Z","08:34:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sugarhouse","9.0","1.3","5.25"
"2021-10-16T07:32:05Z","08:34:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","twinspires","9.0","1.3","5.25"
"2021-10-16T07:32:05Z","08:34:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","barstool","9.0","1.3","5.25"
"2021-10-16T07:33:37Z","08:34:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","intertops","8.5","1.28","5.0"
"2021-10-16T07:32:36Z","08:34:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","tab","9.0","1.3","5.0"
"2021-10-16T07:32:37Z","08:34:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","playup","9.4","1.27","5.3"
"2021-10-16T07:32:02Z","08:34:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","gtbets","12.32","1.25","5.65"
"2021-10-16T07:31:33Z","08:34:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betfair","11.0","1.34","5.7"
"2021-10-16T07:32:19Z","08:34:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betus","9.0","1.36","5.0"
"2021-10-16T07:33:56Z","08:34:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","skybet","9.5","1.25","5.25"
"2021-10-16T07:31:55Z","08:34:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","matchbook","9.8","1.35","5.5"
"2021-10-16T07:31:33Z","08:35:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sportsbet","9.5","1.3","5.0"
"2021-10-16T07:32:02Z","08:35:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","bovada","8.75","1.31","5.25"
"2021-10-16T07:31:43Z","08:35:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","onexbet","11.5","1.32","5.7"
"2021-10-16T07:35:08Z","08:35:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betclic","8.7","1.31","5.3"
"2021-10-16T07:31:35Z","08:35:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","paddypower","9.0","1.25","5.0"
